loss,accuracy,val_loss,val_accuracy,epoch,model,optimizer,parameter,parameter_value,dataset
338456710479872.0,0.09857500344514847,2.4405925273895264,0.10239999741315842,1,DenseNet,RMSprop,learning_rate,1,cifar10
2.5152013301849365,0.09897500276565552,2.4940671920776367,0.0925000011920929,2,DenseNet,RMSprop,learning_rate,1,cifar10
2.515503406524658,0.1005999967455864,2.445789337158203,0.09939999878406525,3,DenseNet,RMSprop,learning_rate,1,cifar10
2.513460874557495,0.10152500122785568,2.3944010734558105,0.09969999641180038,4,DenseNet,RMSprop,learning_rate,1,cifar10
2.5117599964141846,0.0995749980211258,2.6814167499542236,0.09969999641180038,5,DenseNet,RMSprop,learning_rate,1,cifar10
2.5154073238372803,0.09952499717473984,2.4511005878448486,0.10239999741315842,6,DenseNet,RMSprop,learning_rate,1,cifar10
2.5136728286743164,0.10117500275373459,2.7436561584472656,0.0925000011920929,7,DenseNet,RMSprop,learning_rate,1,cifar10
2.5142006874084473,0.09880000352859497,2.6406774520874023,0.09790000319480896,8,DenseNet,RMSprop,learning_rate,1,cifar10
2.514770030975342,0.10022500157356262,2.459853410720825,0.09939999878406525,9,DenseNet,RMSprop,learning_rate,1,cifar10
2.5139715671539307,0.10137499868869781,2.532418966293335,0.09870000183582306,10,DenseNet,RMSprop,learning_rate,1,cifar10
2.5182480812072754,0.09747499972581863,2.647599935531616,0.09889999777078629,11,DenseNet,RMSprop,learning_rate,1,cifar10
2.5161755084991455,0.09835000336170197,2.4128875732421875,0.09969999641180038,12,DenseNet,RMSprop,learning_rate,1,cifar10
2.516619920730591,0.09969999641180038,2.9144399166107178,0.10239999741315842,13,DenseNet,RMSprop,learning_rate,1,cifar10
2.513659954071045,0.10067500174045563,2.507179021835327,0.10090000182390213,14,DenseNet,RMSprop,learning_rate,1,cifar10
2.5110020637512207,0.1004749983549118,2.3916289806365967,0.10909999907016754,15,DenseNet,RMSprop,learning_rate,1,cifar10
2.5168488025665283,0.09984999895095825,2.5278220176696777,0.10909999907016754,16,DenseNet,RMSprop,learning_rate,1,cifar10
2.5136847496032715,0.10109999775886536,2.6157124042510986,0.09790000319480896,17,DenseNet,RMSprop,learning_rate,1,cifar10
2.5108938217163086,0.1028750017285347,2.4663901329040527,0.0925000011920929,18,DenseNet,RMSprop,learning_rate,1,cifar10
2.5156397819519043,0.10199999809265137,2.443446636199951,0.0925000011920929,19,DenseNet,RMSprop,learning_rate,1,cifar10
2.51767635345459,0.09777499735355377,2.6236274242401123,0.10239999741315842,20,DenseNet,RMSprop,learning_rate,1,cifar10
2.516385555267334,0.09714999794960022,2.5366642475128174,0.0925000011920929,21,DenseNet,RMSprop,learning_rate,1,cifar10
2.5145537853240967,0.09832499921321869,2.6433959007263184,0.09969999641180038,22,DenseNet,RMSprop,learning_rate,1,cifar10
2.5113961696624756,0.10067500174045563,2.5422654151916504,0.09790000319480896,23,DenseNet,RMSprop,learning_rate,1,cifar10
2.513699531555176,0.10180000215768814,2.5125553607940674,0.10239999741315842,24,DenseNet,RMSprop,learning_rate,1,cifar10
2.514404773712158,0.09969999641180038,2.5303397178649902,0.0925000011920929,25,DenseNet,RMSprop,learning_rate,1,cifar10
2.51377010345459,0.10042499750852585,2.3515703678131104,0.09969999641180038,26,DenseNet,RMSprop,learning_rate,1,cifar10
2.517751693725586,0.09894999861717224,2.4319472312927246,0.10090000182390213,27,DenseNet,RMSprop,learning_rate,1,cifar10
2.5118050575256348,0.10087499767541885,2.4515726566314697,0.09870000183582306,28,DenseNet,RMSprop,learning_rate,1,cifar10
2.5141758918762207,0.09910000115633011,2.3926632404327393,0.10909999907016754,29,DenseNet,RMSprop,learning_rate,1,cifar10
2.5125625133514404,0.09952499717473984,2.496661424636841,0.09870000183582306,30,DenseNet,RMSprop,learning_rate,1,cifar10
