loss,accuracy,val_loss,val_accuracy,epoch,model,optimizer,parameter,parameter_value,dataset
1.4945322275161743,0.46047499775886536,1.5685348510742188,0.4684000015258789,1,ResNet32,Adam,learning_rate,0.001,cifar10
1.0049757957458496,0.6442750096321106,1.4974480867385864,0.5594000220298767,2,ResNet32,Adam,learning_rate,0.001,cifar10
0.7997015118598938,0.7220249772071838,0.8634787201881409,0.7008000016212463,3,ResNet32,Adam,learning_rate,0.001,cifar10
0.6743665933609009,0.7655749917030334,0.7894839644432068,0.7315000295639038,4,ResNet32,Adam,learning_rate,0.001,cifar10
0.5867632031440735,0.7969250082969666,0.7657466530799866,0.7402999997138977,5,ResNet32,Adam,learning_rate,0.001,cifar10
0.5106133818626404,0.8216999769210815,0.8340012431144714,0.7368000149726868,6,ResNet32,Adam,learning_rate,0.001,cifar10
0.44000503420829773,0.8457499742507935,0.8235294222831726,0.7411999702453613,7,ResNet32,Adam,learning_rate,0.001,cifar10
0.39182576537132263,0.8640999794006348,0.6334888935089111,0.7914999723434448,8,ResNet32,Adam,learning_rate,0.001,cifar10
0.33915582299232483,0.8811749815940857,0.8431422710418701,0.7504000067710876,9,ResNet32,Adam,learning_rate,0.001,cifar10
0.28842616081237793,0.8996750116348267,0.6824535131454468,0.7939000129699707,10,ResNet32,Adam,learning_rate,0.001,cifar10
0.2538551390171051,0.9099249839782715,0.6319180727005005,0.8105999827384949,11,ResNet32,Adam,learning_rate,0.001,cifar10
0.214950829744339,0.9245250225067139,0.9306943416595459,0.7555999755859375,12,ResNet32,Adam,learning_rate,0.001,cifar10
0.18482524156570435,0.9349499940872192,0.8579360246658325,0.7778000235557556,13,ResNet32,Adam,learning_rate,0.001,cifar10
0.1649734079837799,0.9409999847412109,0.9514032006263733,0.7702999711036682,14,ResNet32,Adam,learning_rate,0.001,cifar10
0.15133044123649597,0.9457250237464905,0.7473294138908386,0.8072999715805054,15,ResNet32,Adam,learning_rate,0.001,cifar10
0.12635491788387299,0.9557999968528748,0.7601815462112427,0.8080999851226807,16,ResNet32,Adam,learning_rate,0.001,cifar10
0.1186755895614624,0.9575750231742859,0.8195036053657532,0.7961000204086304,17,ResNet32,Adam,learning_rate,0.001,cifar10
0.10865291953086853,0.9620749950408936,0.8550043106079102,0.7997000217437744,18,ResNet32,Adam,learning_rate,0.001,cifar10
0.09827824681997299,0.965499997138977,0.8417831063270569,0.8022000193595886,19,ResNet32,Adam,learning_rate,0.001,cifar10
0.09445995092391968,0.9663500189781189,0.9665337204933167,0.7828999757766724,20,ResNet32,Adam,learning_rate,0.001,cifar10
0.09088921546936035,0.9678249955177307,0.8540658950805664,0.8080999851226807,21,ResNet32,Adam,learning_rate,0.001,cifar10
0.0814918801188469,0.9706500172615051,1.1024658679962158,0.7730000019073486,22,ResNet32,Adam,learning_rate,0.001,cifar10
0.07610362768173218,0.9733499884605408,1.003243088722229,0.7968999743461609,23,ResNet32,Adam,learning_rate,0.001,cifar10
0.07312335819005966,0.9742249846458435,0.8734089136123657,0.8021000027656555,24,ResNet32,Adam,learning_rate,0.001,cifar10
0.06701487302780151,0.9765750169754028,0.8487986326217651,0.8152999877929688,25,ResNet32,Adam,learning_rate,0.001,cifar10
0.06751441210508347,0.9760000109672546,0.8563327193260193,0.8122000098228455,26,ResNet32,Adam,learning_rate,0.001,cifar10
0.06012830138206482,0.9786499738693237,0.8577218651771545,0.8133000135421753,27,ResNet32,Adam,learning_rate,0.001,cifar10
0.06077839434146881,0.9779999852180481,1.0220389366149902,0.7936999797821045,28,ResNet32,Adam,learning_rate,0.001,cifar10
0.059980571269989014,0.9788249731063843,1.0190268754959106,0.7954999804496765,29,ResNet32,Adam,learning_rate,0.001,cifar10
0.05066554620862007,0.9814249873161316,1.026642918586731,0.8001999855041504,30,ResNet32,Adam,learning_rate,0.001,cifar10
