loss,accuracy,val_loss,val_accuracy,epoch,model,optimizer,parameter,parameter_value,dataset
21.88483238220215,0.3747916519641876,6.227145671844482,0.575083315372467,1,DenseNet,RMSprop,learning_rate,1e-05,mnist
4.1947126388549805,0.6592291593551636,3.213754177093506,0.7111666798591614,2,DenseNet,RMSprop,learning_rate,1e-05,mnist
2.4144039154052734,0.7517083287239075,2.268561601638794,0.7662500143051147,3,DenseNet,RMSprop,learning_rate,1e-05,mnist
1.693772315979004,0.7973124980926514,1.7812227010726929,0.7982500195503235,4,DenseNet,RMSprop,learning_rate,1e-05,mnist
1.2864556312561035,0.82791668176651,1.5131970643997192,0.8140000104904175,5,DenseNet,RMSprop,learning_rate,1e-05,mnist
1.0278239250183105,0.8513333201408386,1.3426579236984253,0.8273333311080933,6,DenseNet,RMSprop,learning_rate,1e-05,mnist
0.8535523414611816,0.8681458234786987,1.227903127670288,0.8409166932106018,7,DenseNet,RMSprop,learning_rate,1e-05,mnist
0.7227738499641418,0.882437527179718,1.1303215026855469,0.8475833535194397,8,DenseNet,RMSprop,learning_rate,1e-05,mnist
0.6210840344429016,0.8947916626930237,1.0551725625991821,0.8544166684150696,9,DenseNet,RMSprop,learning_rate,1e-05,mnist
0.5427090525627136,0.9049166440963745,1.0008522272109985,0.8614166378974915,10,DenseNet,RMSprop,learning_rate,1e-05,mnist
0.47570377588272095,0.9129166603088379,0.9533275365829468,0.8661666512489319,11,DenseNet,RMSprop,learning_rate,1e-05,mnist
0.4201420843601227,0.9211041927337646,0.9190393686294556,0.8694999814033508,12,DenseNet,RMSprop,learning_rate,1e-05,mnist
0.3730854392051697,0.9277291893959045,0.8848696351051331,0.8726666569709778,13,DenseNet,RMSprop,learning_rate,1e-05,mnist
0.33352673053741455,0.9343958497047424,0.8530699610710144,0.874916672706604,14,DenseNet,RMSprop,learning_rate,1e-05,mnist
0.2980128228664398,0.9399583339691162,0.8299052715301514,0.8790833353996277,15,DenseNet,RMSprop,learning_rate,1e-05,mnist
0.26774144172668457,0.9451666474342346,0.8054839968681335,0.8791666626930237,16,DenseNet,RMSprop,learning_rate,1e-05,mnist
0.24074704945087433,0.9498124718666077,0.7877711057662964,0.8826666474342346,17,DenseNet,RMSprop,learning_rate,1e-05,mnist
0.21617832779884338,0.9549583196640015,0.7746838331222534,0.8838333487510681,18,DenseNet,RMSprop,learning_rate,1e-05,mnist
0.19580061733722687,0.9592291712760925,0.7573267221450806,0.8882499933242798,19,DenseNet,RMSprop,learning_rate,1e-05,mnist
0.1769321709871292,0.9624166488647461,0.7442349195480347,0.8895833492279053,20,DenseNet,RMSprop,learning_rate,1e-05,mnist
0.15975534915924072,0.9656041860580444,0.740283191204071,0.8920833468437195,21,DenseNet,RMSprop,learning_rate,1e-05,mnist
0.14582332968711853,0.968625009059906,0.7241716980934143,0.8927500247955322,22,DenseNet,RMSprop,learning_rate,1e-05,mnist
0.13125675916671753,0.9711666703224182,0.7155097126960754,0.8939999938011169,23,DenseNet,RMSprop,learning_rate,1e-05,mnist
0.11941414326429367,0.9739583134651184,0.701561450958252,0.8945833444595337,24,DenseNet,RMSprop,learning_rate,1e-05,mnist
0.10835625231266022,0.976270854473114,0.7057945132255554,0.8964999914169312,25,DenseNet,RMSprop,learning_rate,1e-05,mnist
0.09828698635101318,0.9787916541099548,0.7086482644081116,0.8975833058357239,26,DenseNet,RMSprop,learning_rate,1e-05,mnist
0.08937402069568634,0.9805416464805603,0.6906091570854187,0.8997499942779541,27,DenseNet,RMSprop,learning_rate,1e-05,mnist
0.08103375136852264,0.9829583168029785,0.6846083402633667,0.8989999890327454,28,DenseNet,RMSprop,learning_rate,1e-05,mnist
0.07369545847177505,0.9841874837875366,0.6782019734382629,0.9004166722297668,29,DenseNet,RMSprop,learning_rate,1e-05,mnist
0.0672970861196518,0.9856458306312561,0.6761801242828369,0.9020833373069763,30,DenseNet,RMSprop,learning_rate,1e-05,mnist
