loss,accuracy,val_loss,val_accuracy,epoch,model,optimizer,parameter,parameter_value,dataset
6.501087188720703,0.745104193687439,0.4542994499206543,0.8889166712760925,1,DenseNet,RMSprop,batch_size,256,mnist
0.34582066535949707,0.9089791774749756,0.26988229155540466,0.9326666593551636,2,DenseNet,RMSprop,batch_size,256,mnist
0.21222379803657532,0.942145824432373,0.18947862088680267,0.9522500038146973,3,DenseNet,RMSprop,batch_size,256,mnist
0.1589357852935791,0.9559166431427002,0.17359645664691925,0.956333339214325,4,DenseNet,RMSprop,batch_size,256,mnist
0.12131156772375107,0.9660833477973938,0.1815727949142456,0.953416645526886,5,DenseNet,RMSprop,batch_size,256,mnist
0.1046188548207283,0.9701458215713501,0.23011954128742218,0.9471666812896729,6,DenseNet,RMSprop,batch_size,256,mnist
0.08923698216676712,0.9758124947547913,0.17691634595394135,0.9613333344459534,7,DenseNet,RMSprop,batch_size,256,mnist
0.07537534832954407,0.9790624976158142,0.1589180827140808,0.9651666879653931,8,DenseNet,RMSprop,batch_size,256,mnist
0.06876127421855927,0.9812291860580444,0.20431992411613464,0.9653333425521851,9,DenseNet,RMSprop,batch_size,256,mnist
0.06765881925821304,0.9832291603088379,0.1991855651140213,0.965749979019165,10,DenseNet,RMSprop,batch_size,256,mnist
0.06005014106631279,0.9849791526794434,0.21208243072032928,0.9633333086967468,11,DenseNet,RMSprop,batch_size,256,mnist
0.052731242030858994,0.9863333106040955,0.17698641121387482,0.9704166650772095,12,DenseNet,RMSprop,batch_size,256,mnist
0.05155697092413902,0.9864583611488342,0.18190832436084747,0.9714999794960022,13,DenseNet,RMSprop,batch_size,256,mnist
0.04793158546090126,0.9877499938011169,0.22412614524364471,0.9729166626930237,14,DenseNet,RMSprop,batch_size,256,mnist
0.05078693479299545,0.9880833625793457,0.27835193276405334,0.956083357334137,15,DenseNet,RMSprop,batch_size,256,mnist
0.04877301678061485,0.9880833625793457,0.2125411331653595,0.9711666703224182,16,DenseNet,RMSprop,batch_size,256,mnist
0.041749078780412674,0.9896458387374878,0.34900662302970886,0.9674166440963745,17,DenseNet,RMSprop,batch_size,256,mnist
0.03978598490357399,0.9911041855812073,0.33748266100883484,0.9727500081062317,18,DenseNet,RMSprop,batch_size,256,mnist
0.038485851138830185,0.9906458258628845,0.21331802010536194,0.9750000238418579,19,DenseNet,RMSprop,batch_size,256,mnist
0.041929323226213455,0.9907083511352539,0.30972820520401,0.9674999713897705,20,DenseNet,RMSprop,batch_size,256,mnist
0.0347336120903492,0.9928333163261414,0.31786420941352844,0.9729999899864197,21,DenseNet,RMSprop,batch_size,256,mnist
0.03759729489684105,0.991937518119812,0.303728848695755,0.9725833535194397,22,DenseNet,RMSprop,batch_size,256,mnist
0.041351620107889175,0.9933541417121887,0.2881172299385071,0.9708333611488342,23,DenseNet,RMSprop,batch_size,256,mnist
0.03370881825685501,0.9934375286102295,0.33374202251434326,0.9727500081062317,24,DenseNet,RMSprop,batch_size,256,mnist
0.035631559789180756,0.9932291507720947,0.3521766662597656,0.972000002861023,25,DenseNet,RMSprop,batch_size,256,mnist
0.03079853393137455,0.9937083125114441,0.37183821201324463,0.9739999771118164,26,DenseNet,RMSprop,batch_size,256,mnist
0.04175010323524475,0.9932500123977661,0.34594660997390747,0.9750000238418579,27,DenseNet,RMSprop,batch_size,256,mnist
0.03847314417362213,0.9938333630561829,0.3493211269378662,0.9751666784286499,28,DenseNet,RMSprop,batch_size,256,mnist
0.03462216630578041,0.9936875104904175,0.5136035084724426,0.9769166707992554,29,DenseNet,RMSprop,batch_size,256,mnist
0.047339778393507004,0.9933541417121887,0.58173668384552,0.9765833616256714,30,DenseNet,RMSprop,batch_size,256,mnist
