loss,accuracy,val_loss,val_accuracy,epoch,model,optimizer,parameter,parameter_value,dataset
17.901500701904297,0.17434999346733093,8.576580047607422,0.19509999454021454,1,DenseNet,RMSprop,learning_rate,1e-05,cifar10
6.843987464904785,0.21267500519752502,5.542256832122803,0.22360000014305115,2,DenseNet,RMSprop,learning_rate,1e-05,cifar10
4.82667350769043,0.23247499763965607,4.197506427764893,0.24169999361038208,3,DenseNet,RMSprop,learning_rate,1e-05,cifar10
3.8815531730651855,0.2531999945640564,3.6435976028442383,0.25999999046325684,4,DenseNet,RMSprop,learning_rate,1e-05,cifar10
3.360443353652954,0.26899999380111694,3.2435266971588135,0.2671000063419342,5,DenseNet,RMSprop,learning_rate,1e-05,cifar10
3.0432777404785156,0.28437501192092896,2.9496467113494873,0.2865999937057495,6,DenseNet,RMSprop,learning_rate,1e-05,cifar10
2.8095219135284424,0.2963249981403351,2.8769874572753906,0.28760001063346863,7,DenseNet,RMSprop,learning_rate,1e-05,cifar10
2.6346793174743652,0.30970001220703125,2.640507221221924,0.3003999888896942,8,DenseNet,RMSprop,learning_rate,1e-05,cifar10
2.495821952819824,0.3198249936103821,2.585062026977539,0.3077000081539154,9,DenseNet,RMSprop,learning_rate,1e-05,cifar10
2.3772330284118652,0.3276750147342682,2.4387705326080322,0.32249999046325684,10,DenseNet,RMSprop,learning_rate,1e-05,cifar10
2.2919278144836426,0.33787500858306885,2.366899251937866,0.31929999589920044,11,DenseNet,RMSprop,learning_rate,1e-05,cifar10
2.2137694358825684,0.3449999988079071,2.278965711593628,0.3273000121116638,12,DenseNet,RMSprop,learning_rate,1e-05,cifar10
2.14408540725708,0.3510499894618988,2.2202510833740234,0.337799996137619,13,DenseNet,RMSprop,learning_rate,1e-05,cifar10
2.0866191387176514,0.3589499890804291,2.2372446060180664,0.3361000120639801,14,DenseNet,RMSprop,learning_rate,1e-05,cifar10
2.0314385890960693,0.36524999141693115,2.1165666580200195,0.3490000069141388,15,DenseNet,RMSprop,learning_rate,1e-05,cifar10
1.985994577407837,0.37310001254081726,2.1773593425750732,0.3440999984741211,16,DenseNet,RMSprop,learning_rate,1e-05,cifar10
1.9515146017074585,0.3771499991416931,2.1233203411102295,0.35350000858306885,17,DenseNet,RMSprop,learning_rate,1e-05,cifar10
1.9133092164993286,0.3860499858856201,2.0517561435699463,0.3531999886035919,18,DenseNet,RMSprop,learning_rate,1e-05,cifar10
1.8785234689712524,0.3894999921321869,2.0621023178100586,0.3580999970436096,19,DenseNet,RMSprop,learning_rate,1e-05,cifar10
1.8539607524871826,0.39467498660087585,2.109989643096924,0.3499000072479248,20,DenseNet,RMSprop,learning_rate,1e-05,cifar10
1.8256092071533203,0.3994249999523163,1.9846243858337402,0.37130001187324524,21,DenseNet,RMSprop,learning_rate,1e-05,cifar10
1.8041146993637085,0.40117499232292175,2.058220863342285,0.3596000075340271,22,DenseNet,RMSprop,learning_rate,1e-05,cifar10
1.773842215538025,0.41132500767707825,2.0709025859832764,0.3571000099182129,23,DenseNet,RMSprop,learning_rate,1e-05,cifar10
1.7554891109466553,0.4144749939441681,1.932348608970642,0.38089999556541443,24,DenseNet,RMSprop,learning_rate,1e-05,cifar10
1.7356607913970947,0.4178749918937683,1.9920711517333984,0.3630000054836273,25,DenseNet,RMSprop,learning_rate,1e-05,cifar10
1.7169181108474731,0.42320001125335693,1.9877861738204956,0.37279999256134033,26,DenseNet,RMSprop,learning_rate,1e-05,cifar10
1.6989965438842773,0.4271000027656555,1.9210796356201172,0.38029998540878296,27,DenseNet,RMSprop,learning_rate,1e-05,cifar10
1.6878896951675415,0.43209999799728394,1.9105178117752075,0.38280001282691956,28,DenseNet,RMSprop,learning_rate,1e-05,cifar10
1.6664010286331177,0.4338749945163727,1.9124345779418945,0.3833000063896179,29,DenseNet,RMSprop,learning_rate,1e-05,cifar10
1.6502761840820312,0.43972501158714294,1.9007543325424194,0.39320001006126404,30,DenseNet,RMSprop,learning_rate,1e-05,cifar10
