loss,accuracy,val_loss,val_accuracy,epoch,model,optimizer,parameter,parameter_value,dataset
4.356010913848877,0.7818333506584167,1.125586748123169,0.8818333148956299,1,DenseNet,RMSprop,learning_rate,0.0001,mnist
0.7454774379730225,0.9057499766349792,0.6989830732345581,0.9102500081062317,2,DenseNet,RMSprop,learning_rate,0.0001,mnist
0.39862364530563354,0.9364374876022339,0.543793261051178,0.9204166531562805,3,DenseNet,RMSprop,learning_rate,0.0001,mnist
0.2503597140312195,0.9524375200271606,0.5137771964073181,0.9288333058357239,4,DenseNet,RMSprop,learning_rate,0.0001,mnist
0.1710391789674759,0.9653124809265137,0.4378615617752075,0.937583327293396,5,DenseNet,RMSprop,learning_rate,0.0001,mnist
0.12012089043855667,0.973229169845581,0.39664751291275024,0.9426666498184204,6,DenseNet,RMSprop,learning_rate,0.0001,mnist
0.09100733697414398,0.9782916903495789,0.4028891921043396,0.9465833306312561,7,DenseNet,RMSprop,learning_rate,0.0001,mnist
0.06821150332689285,0.9834166765213013,0.3857088088989258,0.9487500190734863,8,DenseNet,RMSprop,learning_rate,0.0001,mnist
0.053693532943725586,0.9860208630561829,0.4061059057712555,0.9474166631698608,9,DenseNet,RMSprop,learning_rate,0.0001,mnist
0.04840461164712906,0.9882083535194397,0.389323353767395,0.9548333287239075,10,DenseNet,RMSprop,learning_rate,0.0001,mnist
0.036507200449705124,0.9905208349227905,0.41851720213890076,0.9539166688919067,11,DenseNet,RMSprop,learning_rate,0.0001,mnist
0.030526410788297653,0.9917083382606506,0.4035724997520447,0.9573333263397217,12,DenseNet,RMSprop,learning_rate,0.0001,mnist
0.026090756058692932,0.9925833344459534,0.41436177492141724,0.9553333520889282,13,DenseNet,RMSprop,learning_rate,0.0001,mnist
0.021747590973973274,0.9938750267028809,0.4277510941028595,0.956416666507721,14,DenseNet,RMSprop,learning_rate,0.0001,mnist
0.021264493465423584,0.9946041703224182,0.43497803807258606,0.9589999914169312,15,DenseNet,RMSprop,learning_rate,0.0001,mnist
0.018646059557795525,0.9950416684150696,0.43508678674697876,0.9589166641235352,16,DenseNet,RMSprop,learning_rate,0.0001,mnist
0.016852114349603653,0.9955416917800903,0.46053004264831543,0.9594166874885559,17,DenseNet,RMSprop,learning_rate,0.0001,mnist
0.014169160276651382,0.9961875081062317,0.46564435958862305,0.9604166746139526,18,DenseNet,RMSprop,learning_rate,0.0001,mnist
0.015068620443344116,0.9965000152587891,0.49562743306159973,0.9624166488647461,19,DenseNet,RMSprop,learning_rate,0.0001,mnist
0.013260412961244583,0.996791660785675,0.49862658977508545,0.9612500071525574,20,DenseNet,RMSprop,learning_rate,0.0001,mnist
0.00928886141628027,0.9972708225250244,0.4725523293018341,0.9633333086967468,21,DenseNet,RMSprop,learning_rate,0.0001,mnist
0.010242599062621593,0.9974374771118164,0.5038124322891235,0.9628333449363708,22,DenseNet,RMSprop,learning_rate,0.0001,mnist
0.012491547502577305,0.997083306312561,0.48654377460479736,0.9637500047683716,23,DenseNet,RMSprop,learning_rate,0.0001,mnist
0.010664067231118679,0.9972708225250244,0.5070866346359253,0.9629166722297668,24,DenseNet,RMSprop,learning_rate,0.0001,mnist
0.008218125440180302,0.9979791641235352,0.5033585429191589,0.965583324432373,25,DenseNet,RMSprop,learning_rate,0.0001,mnist
0.00997417513281107,0.9978749752044678,0.4947493076324463,0.965749979019165,26,DenseNet,RMSprop,learning_rate,0.0001,mnist
0.0071563092060387135,0.9982916712760925,0.5364325642585754,0.9649166464805603,27,DenseNet,RMSprop,learning_rate,0.0001,mnist
0.008225028403103352,0.9981458187103271,0.5324239730834961,0.9662500023841858,28,DenseNet,RMSprop,learning_rate,0.0001,mnist
0.006823741365224123,0.9980416893959045,0.5338318347930908,0.9626666903495789,29,DenseNet,RMSprop,learning_rate,0.0001,mnist
0.00680575193837285,0.9984583258628845,0.554944634437561,0.965499997138977,30,DenseNet,RMSprop,learning_rate,0.0001,mnist
