loss,accuracy,val_loss,val_accuracy,epoch,model,optimizer,parameter,parameter_value,dataset
1.0565396547317505,0.8602708578109741,0.25945237278938293,0.9280833601951599,1,DenseNet,Adam,batch_size,32,mnist
0.21286329627037048,0.9395416378974915,0.2641788125038147,0.9235000014305115,2,DenseNet,Adam,batch_size,32,mnist
0.17007049918174744,0.9521666765213013,0.18016959726810455,0.9505000114440918,3,DenseNet,Adam,batch_size,32,mnist
0.14907723665237427,0.9595833420753479,0.15325406193733215,0.9566666483879089,4,DenseNet,Adam,batch_size,32,mnist
0.1306081861257553,0.9640833139419556,0.14422644674777985,0.9606666564941406,5,DenseNet,Adam,batch_size,32,mnist
0.11640819162130356,0.9690625071525574,0.16031098365783691,0.9585833549499512,6,DenseNet,Adam,batch_size,32,mnist
0.1038321927189827,0.972000002861023,0.1466429978609085,0.9629999995231628,7,DenseNet,Adam,batch_size,32,mnist
0.09082766622304916,0.9758750200271606,0.14581768214702606,0.9646666646003723,8,DenseNet,Adam,batch_size,32,mnist
0.08266431838274002,0.9770625233650208,0.1362253576517105,0.9691666960716248,9,DenseNet,Adam,batch_size,32,mnist
0.07516342401504517,0.9793750047683716,0.1393756866455078,0.968666672706604,10,DenseNet,Adam,batch_size,32,mnist
0.07281667739152908,0.9809583425521851,0.12864580750465393,0.9704999923706055,11,DenseNet,Adam,batch_size,32,mnist
0.06032799184322357,0.984125018119812,0.16606083512306213,0.9649166464805603,12,DenseNet,Adam,batch_size,32,mnist
0.05726514011621475,0.9845625162124634,0.14543940126895905,0.96875,13,DenseNet,Adam,batch_size,32,mnist
0.05625109374523163,0.984458327293396,0.1509338915348053,0.9671666622161865,14,DenseNet,Adam,batch_size,32,mnist
0.05280929431319237,0.9861249923706055,0.1410839706659317,0.9683333039283752,15,DenseNet,Adam,batch_size,32,mnist
0.04862969368696213,0.9878541827201843,0.1785886436700821,0.9630833268165588,16,DenseNet,Adam,batch_size,32,mnist
0.045676782727241516,0.9882916808128357,0.1486768275499344,0.9705833196640015,17,DenseNet,Adam,batch_size,32,mnist
0.0420914851129055,0.9893125295639038,0.16144244372844696,0.9706666469573975,18,DenseNet,Adam,batch_size,32,mnist
0.05330333858728409,0.9873958230018616,0.14680896699428558,0.9729999899864197,19,DenseNet,Adam,batch_size,32,mnist
0.04003101959824562,0.9898124933242798,0.18260343372821808,0.9754999876022339,20,DenseNet,Adam,batch_size,32,mnist
0.04017051309347153,0.9902291893959045,0.13492891192436218,0.9735833406448364,21,DenseNet,Adam,batch_size,32,mnist
0.03956184536218643,0.9907291531562805,0.14685098826885223,0.9726666808128357,22,DenseNet,Adam,batch_size,32,mnist
0.03998264670372009,0.9906874895095825,0.16702300310134888,0.9742500185966492,23,DenseNet,Adam,batch_size,32,mnist
0.03288028761744499,0.9919999837875366,0.20340043306350708,0.971750020980835,24,DenseNet,Adam,batch_size,32,mnist
0.03142690658569336,0.9921249747276306,0.17660237848758698,0.9708333611488342,25,DenseNet,Adam,batch_size,32,mnist
0.03629705682396889,0.9917291402816772,0.20372900366783142,0.9770833253860474,26,DenseNet,Adam,batch_size,32,mnist
0.032639022916555405,0.9926041960716248,0.23386667668819427,0.968666672706604,27,DenseNet,Adam,batch_size,32,mnist
0.03309379890561104,0.9926666617393494,0.19353900849819183,0.9725000262260437,28,DenseNet,Adam,batch_size,32,mnist
0.02711200714111328,0.9937708377838135,0.1766953319311142,0.9710833430290222,29,DenseNet,Adam,batch_size,32,mnist
0.03602253645658493,0.9927083253860474,0.25580811500549316,0.9629999995231628,30,DenseNet,Adam,batch_size,32,mnist
