loss,accuracy,val_loss,val_accuracy,epoch,model,optimizer,parameter,parameter_value,dataset
25.32706642150879,0.1624249964952469,10.016609191894531,0.18950000405311584,1,DenseNet,Adam,learning_rate,1e-05,cifar10
7.90847635269165,0.20524999499320984,6.482370853424072,0.22470000386238098,2,DenseNet,Adam,learning_rate,1e-05,cifar10
5.616343975067139,0.22317500412464142,5.047906875610352,0.23759999871253967,3,DenseNet,Adam,learning_rate,1e-05,cifar10
4.518601894378662,0.24067500233650208,4.088072299957275,0.24969999492168427,4,DenseNet,Adam,learning_rate,1e-05,cifar10
3.8115921020507812,0.24799999594688416,3.5225534439086914,0.2583000063896179,5,DenseNet,Adam,learning_rate,1e-05,cifar10
3.3255558013916016,0.2651750147342682,3.2350828647613525,0.27320000529289246,6,DenseNet,Adam,learning_rate,1e-05,cifar10
3.0067074298858643,0.2749750018119812,2.947895050048828,0.2768999934196472,7,DenseNet,Adam,learning_rate,1e-05,cifar10
2.771958589553833,0.29167500138282776,2.795525312423706,0.28610000014305115,8,DenseNet,Adam,learning_rate,1e-05,cifar10
2.578012228012085,0.304500013589859,2.5803356170654297,0.29580000042915344,9,DenseNet,Adam,learning_rate,1e-05,cifar10
2.444998264312744,0.3142000138759613,2.5303854942321777,0.3043000102043152,10,DenseNet,Adam,learning_rate,1e-05,cifar10
2.3270070552825928,0.3269999921321869,2.4128201007843018,0.31299999356269836,11,DenseNet,Adam,learning_rate,1e-05,cifar10
2.2231099605560303,0.3395250141620636,2.4175291061401367,0.3163999915122986,12,DenseNet,Adam,learning_rate,1e-05,cifar10
2.146974802017212,0.3470500111579895,2.290635585784912,0.3246999979019165,13,DenseNet,Adam,learning_rate,1e-05,cifar10
2.0736308097839355,0.35727500915527344,2.231335401535034,0.32670000195503235,14,DenseNet,Adam,learning_rate,1e-05,cifar10
1.9985510110855103,0.3687250018119812,2.189603805541992,0.3375999927520752,15,DenseNet,Adam,learning_rate,1e-05,cifar10
1.9481463432312012,0.38007500767707825,2.36529541015625,0.32019999623298645,16,DenseNet,Adam,learning_rate,1e-05,cifar10
1.8993841409683228,0.3887749910354614,2.112436532974243,0.34769999980926514,17,DenseNet,Adam,learning_rate,1e-05,cifar10
1.8570923805236816,0.3985249996185303,2.154829502105713,0.3434999883174896,18,DenseNet,Adam,learning_rate,1e-05,cifar10
1.8208026885986328,0.4016749858856201,2.0179574489593506,0.3693999946117401,19,DenseNet,Adam,learning_rate,1e-05,cifar10
1.7837191820144653,0.4104999899864197,1.9728401899337769,0.3695000112056732,20,DenseNet,Adam,learning_rate,1e-05,cifar10
1.752805233001709,0.41725000739097595,1.9846240282058716,0.3702000081539154,21,DenseNet,Adam,learning_rate,1e-05,cifar10
1.7204917669296265,0.4258500039577484,1.9749144315719604,0.36880001425743103,22,DenseNet,Adam,learning_rate,1e-05,cifar10
1.6911143064498901,0.43299999833106995,1.9397523403167725,0.3709999918937683,23,DenseNet,Adam,learning_rate,1e-05,cifar10
1.663343906402588,0.436724990606308,1.896807074546814,0.38609999418258667,24,DenseNet,Adam,learning_rate,1e-05,cifar10
1.633736252784729,0.4469749927520752,1.8959468603134155,0.38690000772476196,25,DenseNet,Adam,learning_rate,1e-05,cifar10
1.6140813827514648,0.452224999666214,1.8968405723571777,0.391400009393692,26,DenseNet,Adam,learning_rate,1e-05,cifar10
1.594405174255371,0.45750001072883606,1.871698021888733,0.39910000562667847,27,DenseNet,Adam,learning_rate,1e-05,cifar10
1.57539963722229,0.46357500553131104,1.863417625427246,0.398499995470047,28,DenseNet,Adam,learning_rate,1e-05,cifar10
1.547927975654602,0.4717249870300293,1.8584330081939697,0.39750000834465027,29,DenseNet,Adam,learning_rate,1e-05,cifar10
1.5361793041229248,0.4724000096321106,1.8462011814117432,0.39989998936653137,30,DenseNet,Adam,learning_rate,1e-05,cifar10
