loss,accuracy,val_loss,val_accuracy,epoch,model,optimizer,parameter,parameter_value,dataset
8.89820671081543,0.21950000524520874,2.215608596801758,0.27250000834465027,1,DenseNet,Adam,learning_rate,0.001,cifar10
2.1649293899536133,0.27090001106262207,1.888719916343689,0.33079999685287476,2,DenseNet,Adam,learning_rate,0.001,cifar10
2.012974262237549,0.28690001368522644,2.0415658950805664,0.27869999408721924,3,DenseNet,Adam,learning_rate,0.001,cifar10
1.9501558542251587,0.2926749885082245,1.9166308641433716,0.302700012922287,4,DenseNet,Adam,learning_rate,0.001,cifar10
1.9143849611282349,0.30215001106262207,2.051445722579956,0.23970000445842743,5,DenseNet,Adam,learning_rate,0.001,cifar10
1.8904025554656982,0.3104749917984009,1.9978336095809937,0.2849000096321106,6,DenseNet,Adam,learning_rate,0.001,cifar10
1.875255823135376,0.3162499964237213,1.8779385089874268,0.3061000108718872,7,DenseNet,Adam,learning_rate,0.001,cifar10
1.8484688997268677,0.3301750123500824,1.8311578035354614,0.3278999924659729,8,DenseNet,Adam,learning_rate,0.001,cifar10
1.8221147060394287,0.342849999666214,1.8413580656051636,0.3294000029563904,9,DenseNet,Adam,learning_rate,0.001,cifar10
1.7977594137191772,0.35192498564720154,1.7760756015777588,0.36910000443458557,10,DenseNet,Adam,learning_rate,0.001,cifar10
1.7762089967727661,0.35839998722076416,1.7274044752120972,0.38119998574256897,11,DenseNet,Adam,learning_rate,0.001,cifar10
1.7621124982833862,0.3656750023365021,1.7901779413223267,0.36489999294281006,12,DenseNet,Adam,learning_rate,0.001,cifar10
1.7563036680221558,0.3650999963283539,1.737158179283142,0.38260000944137573,13,DenseNet,Adam,learning_rate,0.001,cifar10
1.7457008361816406,0.36967501044273376,1.770751953125,0.3578000068664551,14,DenseNet,Adam,learning_rate,0.001,cifar10
1.7324484586715698,0.3732750117778778,1.7170823812484741,0.3774999976158142,15,DenseNet,Adam,learning_rate,0.001,cifar10
1.7243915796279907,0.37975001335144043,1.8183945417404175,0.3546999990940094,16,DenseNet,Adam,learning_rate,0.001,cifar10
1.7125396728515625,0.3831250071525574,1.7012914419174194,0.3880000114440918,17,DenseNet,Adam,learning_rate,0.001,cifar10
1.7071763277053833,0.3849000036716461,1.7488913536071777,0.3677999973297119,18,DenseNet,Adam,learning_rate,0.001,cifar10
1.7023996114730835,0.38499999046325684,1.7142714262008667,0.37439998984336853,19,DenseNet,Adam,learning_rate,0.001,cifar10
1.699486494064331,0.3869999945163727,1.7185980081558228,0.3862999975681305,20,DenseNet,Adam,learning_rate,0.001,cifar10
1.6930148601531982,0.3896999955177307,1.8167424201965332,0.3375999927520752,21,DenseNet,Adam,learning_rate,0.001,cifar10
1.6854801177978516,0.39077499508857727,1.7732443809509277,0.36230000853538513,22,DenseNet,Adam,learning_rate,0.001,cifar10
1.682646632194519,0.3947499990463257,1.7219921350479126,0.3790999948978424,23,DenseNet,Adam,learning_rate,0.001,cifar10
1.6718627214431763,0.39477500319480896,1.6948248147964478,0.382999986410141,24,DenseNet,Adam,learning_rate,0.001,cifar10
1.6686279773712158,0.39695000648498535,1.7299710512161255,0.37700000405311584,25,DenseNet,Adam,learning_rate,0.001,cifar10
1.6618984937667847,0.3947499990463257,1.6732752323150635,0.398499995470047,26,DenseNet,Adam,learning_rate,0.001,cifar10
1.6542253494262695,0.40005001425743103,1.731010913848877,0.3750999867916107,27,DenseNet,Adam,learning_rate,0.001,cifar10
1.6487823724746704,0.4030750095844269,1.6812331676483154,0.3896999955177307,28,DenseNet,Adam,learning_rate,0.001,cifar10
1.651421308517456,0.4029250144958496,1.671659231185913,0.39399999380111694,29,DenseNet,Adam,learning_rate,0.001,cifar10
1.639928936958313,0.405349999666214,1.6657580137252808,0.39079999923706055,30,DenseNet,Adam,learning_rate,0.001,cifar10
