loss,accuracy,val_loss,val_accuracy,epoch,model,optimizer,parameter,parameter_value,dataset
2.462650775909424,0.23867499828338623,1.8427969217300415,0.3231000006198883,1,ResNet32,RMSprop,learning_rate,1e-05,cifar10
1.7322125434875488,0.3626500070095062,1.611341118812561,0.39820000529289246,2,ResNet32,RMSprop,learning_rate,1e-05,cifar10
1.5957674980163574,0.4107249975204468,1.5434561967849731,0.42649999260902405,3,ResNet32,RMSprop,learning_rate,1e-05,cifar10
1.5231258869171143,0.44005000591278076,1.4836335182189941,0.4530999958515167,4,ResNet32,RMSprop,learning_rate,1e-05,cifar10
1.4641087055206299,0.46355000138282776,1.4531385898590088,0.46000000834465027,5,ResNet32,RMSprop,learning_rate,1e-05,cifar10
1.4151992797851562,0.4839000105857849,1.4150547981262207,0.4814999997615814,6,ResNet32,RMSprop,learning_rate,1e-05,cifar10
1.3754292726516724,0.5006750226020813,1.379689335823059,0.49900001287460327,7,ResNet32,RMSprop,learning_rate,1e-05,cifar10
1.3329050540924072,0.5179499983787537,1.3619694709777832,0.5095000267028809,8,ResNet32,RMSprop,learning_rate,1e-05,cifar10
1.2959306240081787,0.5314750075340271,1.3353770971298218,0.5218999981880188,9,ResNet32,RMSprop,learning_rate,1e-05,cifar10
1.2649058103561401,0.5432249903678894,1.3238047361373901,0.5249999761581421,10,ResNet32,RMSprop,learning_rate,1e-05,cifar10
1.2293695211410522,0.5565249919891357,1.304976224899292,0.5327000021934509,11,ResNet32,RMSprop,learning_rate,1e-05,cifar10
1.202714204788208,0.5666499733924866,1.2901926040649414,0.5404000282287598,12,ResNet32,RMSprop,learning_rate,1e-05,cifar10
1.1709414720535278,0.5778250098228455,1.2887099981307983,0.5368000268936157,13,ResNet32,RMSprop,learning_rate,1e-05,cifar10
1.1436498165130615,0.5887749791145325,1.2785539627075195,0.5435000061988831,14,ResNet32,RMSprop,learning_rate,1e-05,cifar10
1.1194175481796265,0.5961499810218811,1.2814247608184814,0.5372999906539917,15,ResNet32,RMSprop,learning_rate,1e-05,cifar10
1.092592477798462,0.6087999939918518,1.2903432846069336,0.5422000288963318,16,ResNet32,RMSprop,learning_rate,1e-05,cifar10
1.0717240571975708,0.6153249740600586,1.2722430229187012,0.5450000166893005,17,ResNet32,RMSprop,learning_rate,1e-05,cifar10
1.0421143770217896,0.6237249970436096,1.2742578983306885,0.550599992275238,18,ResNet32,RMSprop,learning_rate,1e-05,cifar10
1.0163753032684326,0.6375749707221985,1.2803746461868286,0.54830002784729,19,ResNet32,RMSprop,learning_rate,1e-05,cifar10
0.9950931668281555,0.6471999883651733,1.2837927341461182,0.5491999983787537,20,ResNet32,RMSprop,learning_rate,1e-05,cifar10
0.9672934412956238,0.6559249758720398,1.3172153234481812,0.5446000099182129,21,ResNet32,RMSprop,learning_rate,1e-05,cifar10
0.9492474794387817,0.663349986076355,1.3099943399429321,0.5483999848365784,22,ResNet32,RMSprop,learning_rate,1e-05,cifar10
0.9226981401443481,0.671875,1.3166414499282837,0.548799991607666,23,ResNet32,RMSprop,learning_rate,1e-05,cifar10
0.9009471535682678,0.6796000003814697,1.3310357332229614,0.548799991607666,24,ResNet32,RMSprop,learning_rate,1e-05,cifar10
0.8746533989906311,0.6902250051498413,1.3846524953842163,0.5292999744415283,25,ResNet32,RMSprop,learning_rate,1e-05,cifar10
0.8569933772087097,0.6955249905586243,1.34354567527771,0.5498999953269958,26,ResNet32,RMSprop,learning_rate,1e-05,cifar10
0.8268957734107971,0.708549976348877,1.3998647928237915,0.5430999994277954,27,ResNet32,RMSprop,learning_rate,1e-05,cifar10
0.8051850199699402,0.7156000137329102,1.3666939735412598,0.5465999841690063,28,ResNet32,RMSprop,learning_rate,1e-05,cifar10
0.7825097441673279,0.724524974822998,1.3876214027404785,0.5440000295639038,29,ResNet32,RMSprop,learning_rate,1e-05,cifar10
0.7605327367782593,0.7304750084877014,1.418052315711975,0.5414999723434448,30,ResNet32,RMSprop,learning_rate,1e-05,cifar10
